,Dates,Andhra Pradesh,Arunachal Pradesh,Assam,Bihar,Chandigarh,Chhattisgarh,DD,Delhi,DNH,DVC,Essar steel,Goa,Gujarat,Haryana,HP,J&K,Jharkhand,Karnataka,Kerala,Maharashtra,Manipur,Meghalaya,Mizoram,MP,Nagaland,Odisha,Pondy,Punjab,Rajasthan,Sikkim,Tamil Nadu,Telangana,Tripura,UP,Uttarakhand,West Bengal,Total Consumption
2071,16-09-2019,172.8,2.2,31.6,108.4,6,97,7.1,124.6,18.6,64.1,5.5,11.8,301.1,212.7,29.6,39.7,25.1,188.3,67.7,407.9,2.6,5.4,1.6,172.7,2.1,105.3,7.4,238.1,243.9,1,276.8,199.8,5.9,405.3,41,175.3,3806.000000000001
2072,17-09-2019,162.7,2.1,31.4,93.4,5.9,89.8,7.2,125.1,18.1,61.8,5.7,11.3,311.6,209.7,30,41.2,25.1,179.8,69.2,412.2,2.4,5.3,1.6,167.7,2.1,103,,239.6,245.4,1.1,274.6,194.5,,393.2,38.2,174.9,3743.8
2073,18-09-2019,159.2,2.3,33.1,79.2,5.8,90.6,7.4,121,18.7,61.1,5.6,11.5,316.1,208.4,31.5,42.2,25.4,177.7,68.4,399.2,2.4,5.3,1.6,169.8,2.3,105.7,,243,245.5,1.2,282.1,161.5,,351.9,37.7,164.1,3645.999999999999
2074,19-09-2019,153.8,2.3,36.1,96.1,5.4,95.8,6.2,113.9,18.4,63.1,5,11.5,320.2,200.4,30.5,39.1,26.2,171.9,68.6,386.2,2.4,5.5,1.7,174.1,2.4,109.6,,224,240.5,1.1,277,167.1,,350.6,40.2,172.8,3627.1
2075,20-09-2019,152.4,2.2,35.5,104.5,5.2,100,7.4,113.4,18.1,64.4,6,11.5,321,200.8,29.8,42.7,26.6,177.6,70,383.2,2.5,5.7,1.8,173.2,2.2,105,7.4,225.2,242.4,1,287.2,165.1,5,375.3,40.8,183.4,3695.5
2076,21-09-2019,159.3,2.1,36.2,98.8,5.2,101.4,7.4,108.1,18.4,65.3,5.8,11.8,314.9,196.3,31,43,25.7,180.1,70.3,389.6,2.5,5.8,1.6,172.9,2.2,93.3,,227.9,237.8,1.1,282.9,167,,378.5,41,176.2,3668.9
2077,22-09-2019,156.6,2,31.4,93.1,5.2,103.6,7,94,18.1,63.9,6.1,11,294.1,169.5,27,40,26.4,169.8,66.3,386.6,2.3,5.9,1.7,162.8,2.1,86.8,7,216.8,222.2,0.8,264.6,169.4,4.8,316.7,33.6,162.8,3432
2078,23-09-2019,158.1,2,27.2,98.1,5,103.5,7.1,98.5,18.4,62.7,5.3,11,317.2,179.6,29.2,41,26.6,177.3,71.4,409.6,2.5,5.8,1.6,164,2,89.7,,213.9,225.8,1,280.4,179.5,,326.9,38.3,166.7,3554.5000000000005
2079,24-09-2019,153.1,2,24.7,98.1,5.3,98.6,7.5,99.3,18.6,61,5.8,11,320.5,186.1,29.8,39.8,24.1,158.3,70.2,403,2.3,5.7,1.6,163.5,2,95,,220.3,228.5,0.9,282.4,169.4,,328.4,39.7,153.1,3517.1000000000004
2080,25-09-2019,153.9,2.1,25.7,89,5.3,86.6,6.6,102.4,18.5,60,5.6,12.2,312.7,185.6,30.7,39.8,22.4,159.2,68.8,391.5,2.3,6.1,1.6,166.5,2,89.4,,222.9,225,1,282.3,153.7,,335.1,40.4,139.1,3453.2999999999997
2081,26-09-2019,147.7,1.4,28.8,69.5,5.2,84.2,7.4,102.6,18.5,59.7,7.2,11.9,306.6,184.2,29.4,41.3,21.8,154.8,68.1,385.4,2.4,6.4,1.6,162.9,2.1,87.6,,219.3,226.6,1,280.9,154.1,,301.8,39.9,142.8,3372.5000000000005
2082,27-09-2019,149.7,1.9,29.6,70.4,4.7,81.3,7.5,100.9,18.4,59.1,7.6,11.9,289.4,179.5,28.7,39.5,22.1,164.7,70.2,379.7,2.3,6.1,1.7,162.4,2.1,84.1,7.7,197.7,222,1,293.5,148.7,4.4,276.3,38.8,140.9,3306.5
2083,28-09-2019,154.2,2.3,29.4,53,4.3,80.8,7.4,94.6,18.4,57.8,7.2,11.9,279.2,169.3,27.3,30.1,20.1,163,71.3,385.6,2.4,6.1,1.4,152.4,2.2,83.2,,165.1,210.8,1.2,291.6,160.2,,261.3,36.5,133.4,3182.8000000000006
2084,29-09-2019,160,2.2,26.5,43.5,3.4,76.2,6.8,84.7,18.1,57.5,6.1,11.3,257.9,143,24.5,34.5,19,156,65.1,380.7,2.2,6.1,1.6,154.1,2.4,78.9,7.3,122.6,197.9,1.2,274.7,166.3,4.1,244.4,33,122.6,2996.3999999999996
2085,30-09-2019,163,2.1,25.8,56.4,3.9,77.2,7,89.2,18,59.4,5.8,12.1,260,148.2,25.3,37.9,19.2,173.6,67.9,400.9,2.3,,1.7,162.5,2.4,86.6,,132.5,197,1.1,280.4,167.5,,258.6,35.9,131.7,3126.7
2086,01-10-2019,168.8,2.1,25.8,69.9,3.9,79,7,92.8,17.8,58.6,6.5,12.1,268.3,157,26.5,31.7,21.8,176,68.9,409.7,2.4,,1.7,159.6,2.1,78.8,,131.5,199.9,1.1,290.8,173.4,,284.2,35.3,140.1,3219.2000000000003
2087,02-10-2019,167.7,2.1,27.9,76.2,3.4,80.7,6.3,79.5,16.9,60.2,5.8,12.1,275,145.3,23.9,37.3,23.3,157,67.4,405.2,2.4,,1.8,154.3,2.1,78.4,,130.3,187.7,0.8,270.5,166.7,,281.4,30.1,149.8,3142.8
2088,03-10-2019,168.1,2.1,30.1,82.3,4,85.2,6.2,92.6,17.6,60.7,5.6,12.2,294.1,151.9,26.4,34.6,24.3,163.5,69.9,421.8,2.5,,1.8,161.1,2,82.4,,137.9,189.9,1,298.4,173.2,,298.6,34.7,154.7,3305.399999999999
2089,04-10-2019,164.9,2.1,30.1,87.7,3.8,87.6,7.6,89.4,17.6,63.5,5.5,12.4,301.2,141.4,26.4,32.7,24.8,162.4,72.4,408.3,2.5,,1.8,168.6,2.2,84.3,,135.8,186.9,1,314.1,176.9,,310,36.7,155.3,3332.2
2090,05-10-2019,163.3,2.1,31.7,88.2,3.5,89.6,7.5,82.2,18.5,62.4,6.1,12.4,305.6,143.8,26.9,37.6,24.8,156.7,69.6,406.3,2.5,,1.8,170.7,2.1,85.7,,139.3,195.2,0.9,305.9,177,,319.5,35.5,143.9,3332.5
2091,06-10-2019,160.7,2.2,29.2,93.7,3.2,88,7.3,77.8,17.3,59.7,6.4,12.4,290.5,142.9,25.6,39.5,24.8,138.7,64.2,392.1,2.5,,1.7,170.2,2.2,82.1,,141.1,185.4,0.7,288.7,174.3,,326.7,34.3,143.4,3242.1
2092,07-10-2019,158.5,2.3,25.1,94.4,4.1,82.8,7,82.5,16.7,56.1,6.1,12,299.3,147.8,26.7,38.8,23.2,136.3,66.3,408.9,2.5,5.1,1.7,172,2.3,79.7,,148.4,182.5,0.5,268.8,176,,322.2,36.3,128.2,3227.8999999999996
2093,08-10-2019,154.8,2,22,86.3,3.5,79.6,4.6,73.1,14.6,51.2,6.6,11.2,281.6,135.6,22.4,35.2,20.5,137.1,68.7,371.3,2.3,5.1,1.7,167.8,2.1,77.2,,133.1,184.7,0.3,288.2,164,,311.2,32.2,120.5,3080.0999999999995
2094,09-10-2019,158.4,2,23.5,81.3,4,83.7,6.4,82.8,16.6,53.1,6,11.2,307.2,148.9,25.9,39.9,20.9,145.7,72.1,401.5,2.4,5.2,1.6,173.2,2.1,76.7,,148.4,193.7,0.4,312.9,166.7,,325.9,35.4,118.3,3262.2000000000003
2095,10-10-2019,159.6,2.2,26.1,91.3,4.1,87.5,7.6,83.2,17.7,59.9,6.3,11.2,327.4,155.6,27.2,39.9,23.2,153.5,71.7,418.3,2.5,5.6,1.8,178.6,2.2,78.3,8.2,154.6,197.7,0.6,318.7,168.6,3.8,332.7,35.4,128.2,3390.999999999999
2096,11-10-2019,159.1,2.6,29.1,93,4.1,88.3,7.8,84.9,17.7,61.9,6.3,12.7,329.8,158.2,27.8,40.6,23.8,156.5,70.2,414.9,2.3,5.6,1.8,180.5,2.2,90.7,8.4,155.3,201.4,0.6,323.6,165.9,4.1,329.4,34.9,140.5,3436.5
2097,12-10-2019,160.6,2.4,27.6,93.6,4,86.9,7.7,82.5,17.7,62.2,5.9,12.8,333.3,157.5,27.6,40,22.2,155.1,68.6,420.2,2.2,5.7,1.7,178.8,1.9,86.2,8.3,152.6,202.7,0.7,320.9,160.2,4.4,323.1,35.8,141.4,3415
2098,13-10-2019,162.2,2.2,28,92,3.2,87.7,7.1,80.2,17.6,59.2,7,12.8,320.9,146,25.6,38.6,24.3,147.2,62.8,413.6,2.6,5.7,1.7,178.2,2.1,87.6,,140.8,202.3,0.5,284.9,163.9,,316.4,33.4,139.1,3305
2099,14-10-2019,165.1,2.1,29.5,92.9,3.8,87.8,7.4,85.8,18.1,61.3,6.3,12.8,341.8,155.4,27.4,40.8,24.2,160.2,68.7,438.4,2.4,5.5,1.7,181.8,2.1,89.9,,146.2,206.5,0.8,301.2,175.4,,324.6,35.5,141.5,3453.1
2100,15-10-2019,164.4,2.1,29.4,92.2,4.3,87.1,7.6,86,18.2,62.9,6.3,12.8,348,157.7,26.8,40.3,24.1,160.7,69.6,446.6,2.5,5.6,1.6,184.5,2.3,84.4,7.7,151.2,211.2,0.9,292.1,179.7,4.8,326.3,36.1,148.2,3486.199999999999
2101,16-10-2019,156.5,2.3,30,93.3,3.9,86.8,7.7,88.3,18.3,64.2,5.8,12.8,357.3,157.5,28.1,38.9,24,158.1,67.7,452.7,2.4,5.3,1.7,185.5,2.2,80.8,,141.5,213.1,0.8,282.1,180.8,,330.1,35.8,141.6,3465.4
2102,17-10-2019,152.3,2,31,95,4.2,89.5,7.6,87.9,18.6,63.8,5.3,12.8,360.1,156.1,28.1,41.3,24.7,161.8,67.4,458.8,2.5,5.5,1.7,187.7,2.2,81.5,,138.5,215.5,0.9,266.3,173.4,,327.3,35.6,154.3,3468.6
2103,18-10-2019,154.9,2.1,30.1,95.5,4.1,83.1,7.6,86.4,18.3,65,5.7,12.8,364.7,145.9,28.1,30.5,25.5,162.5,67.9,441.8,2.6,5.4,1.7,187.1,1.8,81.7,,118.8,213,0.9,276.9,163.4,,323.6,35.7,161.1,3413.7
2104,19-10-2019,155.4,1.9,30.2,88.1,3.9,78.2,7.7,80.7,18.2,63.2,5.8,10.3,362.1,142.9,27.8,39.9,24.4,154.6,67,400,2.4,5.5,1.7,182.7,1.9,88,,118.9,208.4,0.9,264.2,147.6,,316.5,34.9,164.8,3307.6
2105,20-10-2019,149.7,2.1,29.1,83.8,3.3,75.7,7.2,75.3,18.1,61.6,5.9,10.8,343.1,137.5,23.7,40,22.3,138.3,61.8,368.4,2.2,6,1.8,168.1,1.9,90.4,,110.9,202.2,0.8,249.8,142.9,,299.3,31.8,156.5,3128.9000000000005
2106,21-10-2019,152.5,2,26.2,84.4,3.7,74.1,7.4,78.4,18.2,62.4,6,10.8,351.2,125.5,26.6,41.8,22.4,146,63.3,357.7,2.4,5.6,1.7,171,2.1,83.8,,113.4,203.1,0.9,253.7,143.2,,296.7,35.1,158.2,3138.4999999999995
2107,22-10-2019,146.7,2,26.9,82.6,3.4,76.7,7.6,75.9,17.1,62.7,6.3,10.8,347.8,132.4,27.2,42.6,23.9,146.2,65.9,383.7,2.5,5.9,1.7,169.7,2.2,85.8,,119.7,202.6,1.1,257.5,146.8,,290.5,34.7,159.6,3175.9
2108,23-10-2019,144.4,2.2,26.7,80.2,3.7,75.7,7.6,74.2,18.3,61.7,6.2,11.5,337.8,137,27.8,42.3,23.6,147.4,65.6,387.9,2.7,5.9,1.7,164.3,2.1,79.8,,124.5,200.6,1.1,262,146.2,,286.8,34.8,149.6,3151.2000000000003
2109,24-10-2019,146.6,2,24.6,74.1,3.7,72.8,7.5,75.9,18.6,58.6,6,10.5,327.4,137.9,27.4,43.5,20,147.2,65.1,383.7,2.5,6.1,1.7,164.9,2.1,70.8,,125.7,202.3,1.2,259.4,145.2,,286.7,35.9,124.8,3089.5
2110,25-10-2019,151.4,2.1,22.3,70.3,3.7,73.9,7.3,76,18.2,57.3,5.8,10.5,312.7,134.7,27.6,43.2,19.9,141.8,64.9,363.2,2.5,5.7,1.7,171.3,2.1,70.5,,122,204.3,1.2,266,149.4,,302.9,36,110.6,3060.7
2111,26-10-2019,149.8,2.1,20.3,71.1,3.4,73.5,6.6,69.1,17.2,59.7,6.8,10.5,279,124.8,25.2,42.6,22.9,140.1,62.4,347.4,2.5,5.5,1.8,170.3,2.1,73.9,,117,197,1,241.5,149.4,,287.8,32.7,116.3,2940.3
2112,27-10-2019,146.1,2.2,22.7,77.9,2.9,68.5,4,60.8,12,58.8,6.8,8.9,233.3,104.3,17,43.1,24.5,132.6,57.2,313.9,2.5,5.6,1.7,162.8,2.4,76.1,,90.7,185.3,0.8,195.7,141.9,,290,26.1,113.9,2698.3
2113,28-10-2019,152.8,2.2,21.5,79.7,2.9,67.4,3.2,60.3,11.4,59.1,5.9,10.1,215.2,96.2,17,41.3,24.3,128.2,64.6,305.6,2.5,5.5,1.7,154.6,2.4,76.6,,92,175.3,0.7,201.2,144.5,,260.1,24.6,115.4,2631.5
2114,29-10-2019,156.7,2,24.3,80,3.3,71.2,4.1,63.2,14,60.3,5.7,10.1,229.6,105.6,21.5,42.9,23.6,133.8,64.4,320.1,2.4,5.7,1.7,156.5,2,77.4,,105.8,188.1,0.7,218.6,145.3,,262.8,27.7,115.1,2752.4999999999995
2115,30-10-2019,149.8,2,25.3,79.4,3.6,74,5.8,68.4,15.3,61.5,5.5,10.1,234.9,116.2,25.2,43.3,22.7,136.9,63.5,350.4,2.5,5.8,1.8,166,2,80.1,6,110.1,201.3,0.9,221.8,145.8,4,268.2,30.9,117.4,2858.4000000000005
2116,31-10-2019,148.7,1.8,26.5,82.6,3.6,75.1,6.8,67.6,17,61.3,5.6,12.3,261.5,119.5,26.4,42.8,23.8,146.8,60.6,360.6,2.4,6,1.7,175,2,78.3,6.1,112.4,209.7,1.1,230.7,148.6,3.8,273.2,31.9,123.7,2957.4999999999995
2117,01-11-2019,153.8,2.1,25.9,82.7,3.6,74.3,7.1,69,17.2,61.2,6.5,12.3,282.1,122.5,27.1,44.2,24.4,121,62.3,362.2,2.4,5.8,1.6,180.7,2.3,83.3,6.4,111.3,210.8,1.2,245.8,150.8,4.1,276.9,33.3,124.9,3003.1000000000004
2118,02-11-2019,155.2,2.1,25.2,79.5,3.5,74.1,6.9,64.8,17.2,60.7,6.2,12.3,278.5,117.4,26.7,43.9,23.9,142.8,65,360.6,2.5,5.8,1.9,184,2.1,84.1,,108.5,205,1.2,253.6,150.5,,281.4,33.2,123.3,3010.4
2119,03-11-2019,157.5,1.9,24.5,77.9,3.1,74.4,6.4,61.2,17.2,60.4,5.7,12.3,261.9,104.3,24.9,42.2,23.6,141.7,60.3,357.5,2.6,5.9,1.7,181.7,2.3,84,,98.8,202.4,1.1,243,147.6,,268.8,30.3,116.8,2912.2000000000003
2120,04-11-2019,164,2.1,24.3,79.4,3.5,75.7,6.7,66.3,17.7,60.7,6,12.1,284.8,115.6,26.4,43.6,23.6,159.9,66.9,388.4,2.5,5.8,1.6,189.7,2.3,78.9,6.9,106.4,212.7,1,264.6,156.4,4.1,274.4,32.6,125,3092.6000000000004
2121,05-11-2019,167.9,2,25.4,75.1,3.5,75,7.2,66.4,17.6,61.1,6.7,12.7,289.3,118,27.2,43.3,24,165.2,69.4,395.1,2.6,5.8,1.6,196.9,2.3,75.9,,106.4,215.9,1.2,283.1,159.5,,270.5,34.4,128.1,3143.4
2122,06-11-2019,173.5,2.2,24.5,74,3.5,75.9,7.4,67.6,18,61.4,6.3,12.7,293.8,119.6,27.9,40.1,24,171.6,71,400.2,2.5,6,1.7,203.4,2.1,74.4,,106.7,218.6,1.3,295.3,162.4,,272.9,34.2,125.3,3189.0000000000005
2123,07-11-2019,173.5,2,24.9,74.4,3.5,74.8,7.2,65.5,18.1,60.7,7,12.7,285.2,112.8,26.5,17.8,23.7,171.4,70.7,397.7,2.5,5.7,1.7,199.3,2,71.2,,95.3,207.9,1.1,295,159.2,,265.5,34.8,118.6,3097.1
2124,08-11-2019,171,2.1,24.8,74.6,3.4,73.8,7.4,64.9,17.9,62.1,7.5,12.6,285.4,114.7,27.2,18.9,23.9,168.5,71.5,387.1,2.4,6,2,196.2,2.2,66.3,,99,210.7,1.3,289.9,161.8,,265.7,34,117.2,3081.5999999999995
2125,09-11-2019,164.9,2,24.2,75.7,3.3,70.9,7.3,61.4,17.9,62.3,5.7,12.2,292.8,114.3,27.4,24.5,23.4,166.9,69.6,389,2.3,6.4,2.1,202.3,2.2,60.4,,101.7,215.6,1.3,281.2,157.3,,270.7,34.5,99.6,3060.9
2126,10-11-2019,165.1,2,22.5,75.8,3,72.5,6.6,59.6,17.5,62.7,5.2,12.2,287.8,102.6,25.9,31.3,23.4,155.8,62.4,378.3,2.3,6.3,1.6,204.4,2,72,,94.2,211.3,1,262.4,155.8,,260.4,31.5,91.1,2975.5
2127,11-11-2019,173.2,2.1,23.6,74.8,3.3,72.1,6.9,63.2,17.7,62.8,5.3,12.2,308.7,107.9,27.3,36.2,23.9,168.5,67.9,402.5,2.3,5.9,1.8,209.1,2.2,73.3,6.5,99,212.4,1.2,286.3,160.5,4.3,269,32.9,109,3135.8
2128,12-11-2019,176,2,23.8,71.3,3.2,71.7,7.3,59.9,18.1,63.5,5.2,12.5,314.2,114.1,26.8,38.1,23.6,173.2,69.7,408.4,2.4,5.9,1.7,214.7,2.1,78.4,7.6,98,214.4,1.3,293.5,174.7,3.6,267.4,33,115.2,3196.5
2129,13-11-2019,173.3,2.2,23.7,69.1,3.5,70.8,7.3,62,18.1,62.4,5.8,12.4,314.5,113.3,27.9,39.3,23.9,177.3,70.8,414.3,2.4,6,1.8,218.5,2.1,70.4,,102.6,215.3,1.5,295.1,176.6,,268.7,33.7,115.8,3210
2130,14-11-2019,171.9,2.1,23.5,69.7,3.4,71.2,7.2,63.2,18,61.4,6,12.4,309.8,114,28.5,39.2,24.7,175.6,71.4,409.9,2.4,5.7,1.7,221.1,2.2,65,,104,196.9,1.4,297.1,183.5,,276.1,34,112.3,3194.1
2131,15-11-2019,165.5,2,24.7,72.7,3.5,71.2,7.3,60.6,18,61.2,5.6,12.4,307,114.4,27.8,38.8,24.7,172.8,72.6,410.3,2.4,5.6,1.7,222.6,2.1,65.2,,101.8,194.3,1.3,288.3,194,,277.4,34.3,117.8,3189.3
2132,16-11-2019,168.3,2.1,24.1,71.2,3.3,70.8,7.2,60.4,18.2,59.8,5.5,12.9,313.7,110.5,27.6,41.8,23.8,172,72.1,416.2,2.5,5.8,1.9,224.7,2.2,66.7,,101.3,200.5,1.4,273.6,192.5,,272.1,33.3,115.7,3183.1
2133,17-11-2019,168.3,2,22.4,69.4,3,70.8,7.6,58.5,17.7,61.3,5.6,12,299.7,101.8,25.3,42,23.9,164.1,65.4,406.7,2.5,5.7,1.7,227,2.1,64.2,,93,203.7,1.1,260.2,189.2,,257.1,30.9,106.1,3078.6999999999994
2134,18-11-2019,175.1,2.1,22.6,68.6,3.3,70.8,6.8,61.5,18.1,61.8,5.7,12,316.8,111.4,27.3,42.5,23.8,180.4,72.1,421.9,2.5,5.9,1.7,232,2.3,66.7,,100.8,208.2,1.3,282.8,191.5,,264.6,33.2,110.8,3216.1
2135,19-11-2019,173.8,2.1,23.6,67.8,3.4,70.7,7.2,62.6,18,62.9,5.5,12,318.5,115,27.4,43.5,23.9,183.5,72.6,429.8,2.6,5.9,1.8,235.2,2.1,73.6,,100,211.8,1.5,291.4,190.6,,268.3,34.1,111.2,3261.2999999999997
2136,20-11-2019,167.6,2.1,23.2,67.5,3.5,71.1,7.4,63.6,18.3,63.1,5.7,13.4,318.6,114.6,27.7,43.9,24.1,186.2,71.5,431.3,2.5,6,1.9,238.4,2.1,74.9,,105.3,214.7,1.4,290.2,194.8,,266.3,34.1,114.1,3278.4999999999995
2137,21-11-2019,168.6,2.1,23.3,68.2,3.4,71.6,7.4,63.4,18.4,63.7,4.8,13,326.4,116.7,27.9,44.4,24.3,186.2,71.6,433.4,2.5,6,2.2,240.6,2.3,74.8,,104.4,215.5,1.8,279.1,197.2,,266.6,34.6,112.6,3286.1999999999994
2138,22-11-2019,169.6,2,23.7,68.7,3.4,72.3,7.4,64,18.3,62.7,5.4,13,334.4,116.3,27.3,44.5,24.2,186.4,71.9,429.8,2.4,6,1.7,244,2.1,74.1,,106.3,218.7,1.9,273.6,190.4,,265.9,34.5,114.2,3288.2999999999997
2139,23-11-2019,169.3,2.1,23.3,67.6,3.3,71.2,7.4,60.4,18.3,61.4,5.8,13,331.3,114.6,28.2,43,24.6,188,72,431,2.5,6.2,1.8,245,2.1,73.8,,102.7,220.6,1.9,267.5,177.5,,260,34.7,113.9,3252.9
2140,24-11-2019,167.3,2.2,21.7,67.8,2.9,70.8,6.8,58,18,61.4,6,11.8,321.7,105.6,25.7,43.7,24.1,176.5,65.8,417.1,2.6,6.1,1.8,246,2.1,72.1,6.3,98.9,215,1.2,244.6,174,3.3,255.2,31.5,102.9,3138.4999999999995
2141,25-11-2019,169.5,2.2,22.6,66.6,3.2,71.6,7,62.5,18.3,61.4,6.3,12.3,334.9,114.5,27.9,44.5,24.4,196.3,72,438,2.5,5.9,1.7,248.2,2.1,72.1,,101.7,216.7,1.5,269.1,178.7,,260.8,33.1,107.5,3264.4
2142,26-11-2019,169.5,2.1,22.7,68.3,3.4,72.8,7.3,63.5,18.5,59.8,6.5,12.3,339.2,114.2,28.4,44.2,24.7,182.1,73,442.3,2.4,5.7,1.7,250.9,2.1,74.4,,100.3,214.5,1.6,280.8,180.8,,258.2,34.1,110.8,3280.1
2143,27-11-2019,169.9,2,23.3,68.7,3.5,71.5,7.4,62.6,18.6,61.3,5.6,12.3,336.5,108.2,28.6,40.1,24.2,185.8,73.5,441,2.6,5.8,1.8,253.4,2.2,73.8,7.2,98,218.6,1.6,280.3,170.8,3.6,258.4,34.6,113.4,3270.7000000000003
2144,28-11-2019,168.6,2.1,23.1,69.3,3.5,71.4,7.4,62.4,17.7,61.3,5.7,12.5,334.7,100.3,28.2,37.9,24.1,190.8,73.8,443.7,2.6,5.5,1.8,252.8,2.2,74.5,,99.4,213,1.6,265.8,169,,238.2,30.2,113,3215.1999999999994
2145,29-11-2019,167.7,2.1,22.9,69,3.5,71.9,7.4,63.5,18.4,60.2,5.9,12.9,336.7,109.9,29.2,44.3,24.3,195.3,74.2,443.7,2.4,5.5,1.8,250.3,2.2,74.9,,102.8,212.3,1.5,264.7,168.6,,236.2,34.2,114.1,3241.7999999999993
2146,30-11-2019,170,2.2,23,69,3.3,71.7,7.3,60.4,18.3,60.9,5.4,12.9,333.5,108.5,29.1,44.1,24.5,190.9,72,445,2.5,6,1.8,250.7,2.2,77.5,,101.4,213.3,1.4,250,167.3,,240.5,34.2,115.6,3223.2999999999997
2147,01-12-2019,151.7,2.1,20.4,66.8,3.1,70.5,6.5,57.2,17.7,58,5.3,12.9,318.3,97.7,25.8,43.8,23.6,162.3,64.2,424.4,2.6,5.9,1.8,246,2.1,83.8,5.8,92.9,210.3,1.2,211.8,159.2,3.4,232.6,30.9,102.1,3024.7
2148,02-12-2019,151.6,2.3,23.4,65.3,3.4,71.7,6.8,60.8,18.2,58,5.8,12.4,330.3,109.1,28.3,44.3,23.7,167.4,70,437.4,2.4,6,1.6,248.2,2.2,85.4,,100.2,210.4,1.5,230.6,157.3,,240.5,33,108.5,3124.4
2149,03-12-2019,152.6,2.3,22,66.1,3.5,71.9,7.3,62.5,18.5,60,5.6,12.4,331.3,115.8,28.4,44.4,23.6,165,69.8,439.8,2.3,6,1.7,250.3,2.2,86,,102.1,217.5,1.7,242.5,156,,239.9,35,110.9,3163.4
2150,04-12-2019,153.2,2.1,22.2,65.1,3.2,71.5,7.4,62.6,18.8,59.3,6.2,12.4,330.8,118.6,29.6,45.3,23.8,172.9,70.2,445.8,2.5,6,1.7,251.9,2.2,79.4,6.5,107.9,220.4,1.7,251.7,165.9,3.3,245,35.4,110.1,3212.6000000000004
2151,05-12-2019,156.4,2.1,21.5,66.2,3.5,73.1,7.4,63.5,18.9,60.9,5.9,12.4,336.3,119.4,29.9,46.4,24.4,174.5,69.8,449.6,2.3,5.9,1.8,253.1,2.2,75.1,6.7,112,222.7,1.6,254.2,172.5,3.4,250.4,35.3,110.4,3251.7
2152,06-12-2019,156,2.2,22.6,67.6,3.6,72.8,7.4,65,18.7,61.6,6.4,12.5,331.9,121.6,30.4,45.9,23.8,179.9,68.7,441.9,2.4,6,1.8,253.3,2.2,75.8,6.6,114,225.4,1.7,257.7,181.5,3.9,249.4,36.1,110.8,3269.1
2153,07-12-2019,155,2.3,21.5,66.8,3.4,72.5,7.3,62,18.6,59.9,6.2,12.3,325.8,120.5,30,46.4,23.8,177.1,69.8,434.6,2.2,6,1.8,255.1,2.2,74,,113.8,223.2,1.7,250.4,181.7,,248.3,35,114.1,3232.0000000000005
2154,08-12-2019,150.3,2.1,21.1,67.6,3.1,73,6.7,59.3,18.2,60.3,5.7,12.3,312,109,26.4,45.4,24.3,169.7,64.7,421.6,2.5,6.1,1.7,252.3,2.2,73.8,,108.5,219.8,1.4,229,175.6,,242.3,32.1,107.6,3113.9
2155,09-12-2019,155.9,2.1,21.3,67.6,3.6,73.5,7,62.8,18.6,61,6,12.3,328.8,118.4,29.4,46,24.4,184.5,70.6,442.9,2.5,6.2,1.8,253.5,2.1,75.1,6.9,110.7,222.6,1.7,258,182.7,3.4,244.7,34.7,110.4,3253.699999999999
2156,10-12-2019,159.7,2.1,20,70.3,3.5,74.4,7.4,62.9,19,62.6,5.9,12.8,335.5,122.1,29.7,47.2,24.5,188,71.5,454,2.5,6,1.7,256,2.1,76.7,,114.1,228.8,1.8,274.8,187.2,,249.2,36.1,114.3,3331.6
2157,11-12-2019,163,2.3,21.1,67.9,3.7,76.2,7.5,65.4,19,62.3,5.6,12.8,332.2,121,30.3,46.9,24.8,196.1,72.5,455.5,2.6,6.3,1.7,257.5,2.2,76.5,7.1,110.8,229.9,1.8,278.4,192.7,3.4,253.4,36.4,113.5,3360.3
2158,12-12-2019,160.7,2.1,18.9,69.1,4.1,76.9,7.4,64.8,19,62.1,5.5,12.4,325.9,111.3,31.2,45.9,24.5,196.6,72.6,451.3,2.7,6,1.7,243.8,2.2,76.4,6.5,97.8,211.8,1.8,287.5,197.3,3.2,239.8,36.5,114.3,3291.6000000000004
2159,13-12-2019,159.3,2.1,19,53.8,4.3,75.8,7.4,66.8,18.8,62.6,6.1,12.6,319.3,95.7,29.2,38.9,24,204.2,72.4,438.7,2.6,6,1.7,211,2.1,76.2,7.3,94.7,202.2,1.8,283.2,199.6,3.3,186.8,29.5,113.2,3132.2
2160,14-12-2019,156.6,2,20.1,54.9,3.8,75.8,6.7,63.8,18.6,61.4,6,12.2,317.1,110.4,29.3,44.2,23.2,197.7,70.4,435.7,2.6,5.8,2,228.5,2.1,79.8,,103.7,211.4,1.7,256.1,200.1,,229.9,33.4,112,3185.8
2161,15-12-2019,154.2,2,19.7,63.9,3.4,74.2,6.6,62,18.2,61.6,6.2,11.4,299.5,101.7,27.6,47.7,21.8,178.7,63.4,422.9,2.5,6,1.7,220.9,2.1,75.8,,97.2,212.7,1.6,223.8,199.6,,234.2,32.7,108.3,3071.8999999999996
2162,16-12-2019,155.9,2.1,20.9,64.1,4.2,72.7,6.9,67.6,18.5,62.7,5.2,12.5,307.5,114.3,29.7,48.8,22.4,195.5,68.7,434.9,2.5,6,1.8,221.8,2.1,68.4,,103,217.9,1.7,255.2,204.5,,243.5,37.1,109.9,3197.2999999999997
